NOMBRE_DEPTO;COD_DISTRITO;NOMBRE_DISTRITO;COD_CE;NOMBRE_CE;SECTOR;ZONA;DOCENTES
CHALATENANGO;410;EL PARAÍSO;10840;"CENTRO ESCOLAR "" CANTON  EL TABLON """;PÚBLICO;Rural;5
CHALATENANGO;410;EL PARAÍSO;10841;"CENTRO ESCOLAR "" CANTON SANTA BARBARA """;PÚBLICO;Rural;10
CHALATENANGO;410;EL PARAÍSO;10842;"CENTRO ESCOLAR "" CANTON VALLE NUEVO """;PÚBLICO;Rural;4
CHALATENANGO;410;EL PARAÍSO;10843;"ESCUELA DE EDUCACION PARVULARIA ""EL PARAISO""";PÚBLICO;Urbana;7
CHALATENANGO;410;EL PARAÍSO;10844;"COMPLEJO EDUCATIVO  ""CASERÍO LA ANGOSTURA, CANTÓN SANTA BÁRBARA""";PÚBLICO;Rural;11
CHALATENANGO;410;EL PARAÍSO;10845;"CENTRO ESCOLAR "" CASERIO CALLE NUEVA, CANTON SANTA BARBARA """;PÚBLICO;Rural;13
CHALATENANGO;410;EL PARAÍSO;10847;"CENTRO ESCOLAR "" CASERIO CERRO PARTIDO, CANTON SANTA BARBARA """;PÚBLICO;Rural;8
CHALATENANGO;410;EL PARAÍSO;10848;"CENTRO ESCOLAR "" CASERIO LA COYOTERA, CANTON SANTA BARBARA """;PÚBLICO;Rural;2
CHALATENANGO;410;EL PARAÍSO;10849;"INSTITUTO NACIONAL ""DE EL PARAISO""";PÚBLICO;Urbana;14
CHALATENANGO;410;EL PARAÍSO;60173;CENTRO ESCOLAR CASERÍO LOS CRUCES, CANTÓN EL TABLÓN;PÚBLICO;Rural;1
CHALATENANGO;410;EL PARAÍSO;66031;CENTRO ESCOLAR CASERIO EL MANGO, CANTÓN  SANTA BARBARA;PÚBLICO;Rural;2
CHALATENANGO;410;EL PARAÍSO;66153;CENTRO ESCOLAR CASERÍO COMUNIDAD SANTA FE, CANTÓN EL TABLÓN;PÚBLICO;Rural;7
CHALATENANGO;411;LA LAGUNA;10851;"CENTRO ESCOLAR "" CANTON SAN JOSE """;PÚBLICO;Rural;2
CHALATENANGO;411;LA LAGUNA;10852;"ESCUELA DE EDUCACION PARVULARIA "" LA LAGUNA """;PÚBLICO;Urbana;5
CHALATENANGO;411;LA LAGUNA;10853;"CENTRO ESCOLAR "" CANTON PLAN VERDE """;PÚBLICO;Rural;3
CHALATENANGO;411;LA LAGUNA;10855;"CENTRO ESCOLAR "" LA LAGUNA """;PÚBLICO;Urbana;14
CHALATENANGO;411;LA LAGUNA;10856;"CENTRO ESCOLAR "" CANTON LOS PRADOS """;PÚBLICO;Rural;6
CHALATENANGO;411;LA LAGUNA;14795;"INSTITUTO NACIONAL ""DE LA LAGUNA""";PÚBLICO;Urbana;6
CHALATENANGO;411;LA LAGUNA;66032;CENTRO ESCOLAR CANTON LAS PACAYAS;PÚBLICO;Rural;7
CHALATENANGO;411;LA LAGUNA;66033;CENTRO ESCOLAR CANTON LA CUCHILLA;PÚBLICO;Rural;2
CHALATENANGO;412;LA PALMA;10857;"CENTRO ESCOLAR "" CASERIO EL ZARZAL, CANTON SAN JOSE SACARE """;PÚBLICO;Rural;3
CHALATENANGO;412;LA PALMA;10860;"CENTRO ESCOLAR "" CASERIO LAS CRUCES, CANTON EL AGUACATAL """;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;10862;"CENTRO ESCOLAR "" BARRIO EL TRANSITO """;PÚBLICO;Urbana;10
CHALATENANGO;412;LA PALMA;10863;"CENTRO ESCOLAR "" BARRIO LOMA LARGA """;PÚBLICO;Urbana;1
CHALATENANGO;412;LA PALMA;10864;INSTITUTO NACIONAL DE LA PALMA;PÚBLICO;Urbana;14
CHALATENANGO;412;LA PALMA;10865;"CENTRO ESCOLAR "" 22 DE JUNIO """;PÚBLICO;Urbana;37
CHALATENANGO;412;LA PALMA;10866;"CENTRO ESCOLAR "" CANTON EL GRAMAL """;PÚBLICO;Rural;10
CHALATENANGO;412;LA PALMA;10869;"CENTRO ESCOLAR ""CANTON SAN JOSE EL TUNEL""";PÚBLICO;Rural;11
CHALATENANGO;412;LA PALMA;10870;CENTRO ESCOLAR CANTÓN SAN JOSE SACARE;PÚBLICO;Rural;8
CHALATENANGO;412;LA PALMA;10872;"CENTRO ESCOLAR ""CASERIO CABALLERO, CANTON EL GRAMAL""";PÚBLICO;Rural;4
CHALATENANGO;412;LA PALMA;21276;"CENTRO ESCOLAR CATÓLICO ""MADRE CLARA QUIROS""";PÚBLICO;Urbana;11
CHALATENANGO;412;LA PALMA;60128;CENTRO ESCOLAR CASERÍO LA MONTAÑITA, CANTÓN EL TUNEL;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;60143;"CENTRO ESCOLAR ""CASERIO BELLA VISTA, CANTÓN LOS PLANES""";PÚBLICO;Rural;3
CHALATENANGO;412;LA PALMA;60224;"CENTRO ESCOLAR ""CASERIO LA MONTAÑITA, CANTÓN SAN JOSE SACARE""";PÚBLICO;Rural;2
CHALATENANGO;412;LA PALMA;66034;CENTRO ESCOLAR CASERIO BELLA VISTA, CANTÓN EL AGUACATAL;PÚBLICO;Rural;2
CHALATENANGO;412;LA PALMA;66035;CENTRO ESCOLAR CASERIO LAS MINAS, CANTÓN EL AGUATAL;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;66036;CENTRO ESCOLAR CASERÍO MIRAMUNDO, CANTÓN EL AGUACATAL;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;66037;CENTRO ESCOLAR CASERÍO EL BARRANCON, CANTÓN EL AGUACATAL;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;66038;CENTRO ESCOLAR CASERIO LAS CUMBRES, CANTÓN EL GRAMAL;PÚBLICO;Rural;2
CHALATENANGO;412;LA PALMA;66039;CENTRO ESCOLAR CANTON LAS GRANADILLAS;PÚBLICO;Rural;7
CHALATENANGO;412;LA PALMA;66040;CENTRO ESCOLAR CASERIO LAS CUMBRES, CANTÓN LAS GRANADILLAS;PÚBLICO;Rural;3
CHALATENANGO;412;LA PALMA;66041;CENTRO ESCOLAR CASERÍO YOROCONTE, CANTÓN LAS GRANADILLAS;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;66042;CENTRO ESCOLAR CASERÍO LOS MORALES, CANTÓN LAS GRANADILLAS;PÚBLICO;Rural;2
CHALATENANGO;412;LA PALMA;66043;COMPLEJO EDUCATIVO  CANTÓN LOS PLANES;PÚBLICO;Rural;12
CHALATENANGO;412;LA PALMA;66044;CENTRO ESCOLAR CASERÍO LOS CHAGUITES, CANTÓN LOS PLANES;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;66045;CENTRO ESCOLAR CASERÍO HIERBA BUENA, CANTÓN LOS PLANES;PÚBLICO;Rural;3
CHALATENANGO;412;LA PALMA;66046;CENTRO ESCOLAR CASERÍO LOS ROMERO, CANTÓN LOS PLANES;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;66048;CENTRO ESCOLAR CASERÍO EL COYOLAR, CANTÓN SAN JOSÉ  SACARE;PÚBLICO;Rural;1
CHALATENANGO;412;LA PALMA;66049;CENTRO ESCOLAR CASERIO LA CUMBRE, CANTÓN SAN JOSE SACARE;PÚBLICO;Rural;4
CHALATENANGO;412;LA PALMA;66051;CENTRO ESCOLAR CANTON LOS HORCONES;PÚBLICO;Rural;3
CHALATENANGO;412;LA PALMA;66052;CENTRO ESCOLAR CASERIO GUAYABITO, CANTÓN LOS HORCONES;PÚBLICO;Rural;4
CHALATENANGO;412;LA PALMA;66053;CENTRO ESCOLAR CASERIO EL TERRERO, CANTÓN LOS HORCONES;PÚBLICO;Rural;2
CHALATENANGO;413;LA REINA;10873;"CENTRO ESCOLAR "" CANTON  METAYATE """;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;10874;"CENTRO ESCOLAR  ""CANTON LAS CAÑAS""";PÚBLICO;Rural;8
CHALATENANGO;413;LA REINA;10877;"CENTRO ESCOLAR "" CASERIO AGUACAYO, CANTON EL TIGRE """;PÚBLICO;Rural;5
CHALATENANGO;413;LA REINA;10878;"CENTRO ESCOLAR "" CANTON SAN JOSE EL CARAO""";PÚBLICO;Rural;4
CHALATENANGO;413;LA REINA;10881;"CENTRO ESCOLAR "" CASERIO LA ESPERANZA, CANTON TILAPA """;PÚBLICO;Rural;2
CHALATENANGO;413;LA REINA;10882;"ESCUELA DE EDUCACION PARVULARIA ""LA REINA""";PÚBLICO;Urbana;4
CHALATENANGO;413;LA REINA;10883;INSTITUTO NACIONAL DE LA REINA;PÚBLICO;Urbana;8
CHALATENANGO;413;LA REINA;10884;"CENTRO ESCOLAR "" JULIO ENRIQUE AVILA """;PÚBLICO;Urbana;17
CHALATENANGO;413;LA REINA;10885;"CENTRO ESCOLAR "" CANTON LAS PEÑAS """;PÚBLICO;Rural;7
CHALATENANGO;413;LA REINA;10886;"CENTRO ESCOLAR  ""CANTON  EL JARDIN""";PÚBLICO;Rural;9
CHALATENANGO;413;LA REINA;10887;"CENTRO ESCOLAR "" CANTON EL TIGRE """;PÚBLICO;Rural;7
CHALATENANGO;413;LA REINA;13787;INSTITUTO NACIONAL CASERÍO AGUACAYO, CANTÓN  EL TIGRE;PÚBLICO;Rural;3
CHALATENANGO;413;LA REINA;66054;CENTRO ESCOLAR CASERÍO PLAN DE LA LIMA, CANTÓN EL JARDÍN;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;66055;CENTRO ESCOLAR CANTON EL PEPETO;PÚBLICO;Rural;4
CHALATENANGO;413;LA REINA;66056;CENTRO ESCOLAR CASERIO CASA VIEJA, CANTÓN EL PEPETO;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;66058;CENTRO ESCOLAR CASERIO EL AMATILLO, CANTÓN EL PEPETO;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;66060;CENTRO ESCOLAR CASERÍO LOS NANCES, CANTÓN EL TIGRE;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;66061;CENTRO ESCOLAR CASERÍO LA MONTAÑITA, CANTÓN EL TIGRE;PÚBLICO;Rural;2
CHALATENANGO;413;LA REINA;66062;CENTRO ESCOLAR CASERÍO CHANCABRITO, CANTÓN EL TIGRE;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;66063;CENTRO ESCOLAR CASERÍO POTRERILLOS, CANTÓN LAS CAÑAS;PÚBLICO;Rural;5
CHALATENANGO;413;LA REINA;66065;CENTRO ESCOLAR CASERIO LAS ISLETAS, CANTÓN LAS PEÑAS;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;66066;CENTRO ESCOLAR CANTON TALCHALUYA;PÚBLICO;Rural;5
CHALATENANGO;413;LA REINA;66067;CENTRO ESCOLAR CASERIO SAN ANTONIO, CANTÓN TALCHALUYA;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;66068;CENTRO ESCOLAR CANTÓN LOS TECOMATES;PÚBLICO;Rural;4
CHALATENANGO;413;LA REINA;66069;CENTRO ESCOLAR CANTON TILAPA;PÚBLICO;Rural;1
CHALATENANGO;413;LA REINA;66074;CENTRO ESCOLAR CANTON EL BARRANCON;PÚBLICO;Rural;3
CHALATENANGO;413;LA REINA;66075;CENTRO ESCOLAR CANTÓN PINTALITA;PÚBLICO;Rural;1
CHALATENANGO;414;LAS VUELTAS;66156;CENTRO ESCOLAR CANTON EL CONACASTE;PÚBLICO;Rural;1
CHALATENANGO;414;LAS VUELTAS;66157;CENTRO ESCOLAR CANTON SICAHUITE;PÚBLICO;Rural;1
CHALATENANGO;414;LAS VUELTAS;86227;COMPLEJO EDUCATIVO LAS VUELTAS;PÚBLICO;Urbana;12
CHALATENANGO;414;LAS VUELTAS;86228;CENTRO ESCOLAR CANTÓN  LA CEIBA;PÚBLICO;Rural;2
CHALATENANGO;414;LAS VUELTAS;86321;CENTRO ESCOLAR CASERÍO EL AMATILLO, CANTÓN SAN JOSÉ DE LA MONTAÑA;PÚBLICO;Rural;2
CHALATENANGO;414;LAS VUELTAS;86500;CENTRO ESCOLAR CANTON LOS NARANJOS;PÚBLICO;Rural;2
CHALATENANGO;415;NOMBRE DE JESÚS;10889;"CENTRO ESCOLAR "" SAN JOSE POTRERILLOS """;PÚBLICO;Rural;9
CHALATENANGO;415;NOMBRE DE JESÚS;10890;"CENTRO ESCOLAR "" CANTON  LOS HENRIQUEZ """;PÚBLICO;Rural;2
CHALATENANGO;415;NOMBRE DE JESÚS;10891;"CENTRO ESCOLAR  ""DE NOMBRE DE JESUS""";PÚBLICO;Urbana;11
CHALATENANGO;415;NOMBRE DE JESÚS;10892;"CENTRO ESCOLAR "" CANTON QUIPURE """;PÚBLICO;Rural;2
CHALATENANGO;415;NOMBRE DE JESÚS;14757;"INSTITUTO NACIONAL ""DE NOMBRE DE JESÚS""";PÚBLICO;Urbana;11
CHALATENANGO;415;NOMBRE DE JESÚS;66077;CENTRO ESCOLAR CANTON LOS ESCALANTES;PÚBLICO;Rural;2
CHALATENANGO;415;NOMBRE DE JESÚS;66078;CENTRO ESCOLAR CANTON PLAZUELAS;PÚBLICO;Rural;3
CHALATENANGO;415;NOMBRE DE JESÚS;66079;CENTRO ESCOLAR CASERÍO PLATANARES, CANTÓN LOS HENRÍQUEZ;PÚBLICO;Rural;1
CHALATENANGO;415;NOMBRE DE JESÚS;66082;CENTRO ESCOLAR CANTON EL JUNQUILLO;PÚBLICO;Rural;4
CHALATENANGO;415;NOMBRE DE JESÚS;66083;CENTRO ESCOLAR CANTON PATAMERA;PÚBLICO;Rural;2
CHALATENANGO;415;NOMBRE DE JESÚS;66084;CENTRO ESCOLAR CASERÍO LAS ARADAS, CANTÓN PATANERA;PÚBLICO;Rural;2
CHALATENANGO;415;NOMBRE DE JESÚS;66085;CENTRO ESCOLAR CANTÓN HACIENDA VIEJA;PÚBLICO;Rural;4
CHALATENANGO;415;NOMBRE DE JESÚS;66086;CENTRO ESCOLAR CASERIO CANDUNGO, CANTON POTRERILLO;PÚBLICO;Rural;1
CHALATENANGO;415;NOMBRE DE JESÚS;86216;CENTRO ESCOLAR CASERIO QUIPURITO, CANTÓN QUIPURE;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;10893;"CENTRO ESCOLAR "" CASERIO LA CRUZ, CANTON SANTA ROSA """;PÚBLICO;Rural;11
CHALATENANGO;416;NUEVA CONCEPCIÓN;10894;"CENTRO ESCOLAR "" CASERIO EL TAMARINDO, CANTON LOS CHILAMATES """;PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;10896;"CENTRO ESCOLAR "" LAS BRISAS, CANTON SANTA ROSA """;PÚBLICO;Rural;3
CHALATENANGO;416;NUEVA CONCEPCIÓN;10898;"CENTRO ESCOLAR "" LOTIFICACION SAN FRANCISCO """;PÚBLICO;Rural;4
CHALATENANGO;416;NUEVA CONCEPCIÓN;10900;INSTITUTO NACIONAL  DE NUEVA CONCEPCION;PÚBLICO;Urbana;19
CHALATENANGO;416;NUEVA CONCEPCIÓN;10901;"CENTRO ESCOLAR "" COLONIA LAS BRISAS """;PÚBLICO;Urbana;11
CHALATENANGO;416;NUEVA CONCEPCIÓN;10902;"ESCUELA DE EDUCACION PARVULARIA  ""NUEVA CONCEPCION""";PÚBLICO;Urbana;10
CHALATENANGO;416;NUEVA CONCEPCIÓN;10904;"CENTRO ESCOLAR ""CANTON EL ZAPOTE """;PÚBLICO;Rural;4
CHALATENANGO;416;NUEVA CONCEPCIÓN;10906;"CENTRO ESCOLAR "" CASERIO TEPEAGUA, CANTON SANTA ROSA """;PÚBLICO;Rural;7
CHALATENANGO;416;NUEVA CONCEPCIÓN;10907;"CENTRO ESCOLAR "" CASERIO PUESTO RICO, CANTON EL GAVILAN""";PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;10911;"CENTRO ESCOLAR ""CASERIO VEGA GRANDE, CANTON POTENCIANA""";PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;10912;"CENTRO ESCOLAR ""CASERIO CHACALCOYO, CANTON SANTA ROSA""";PÚBLICO;Rural;3
CHALATENANGO;416;NUEVA CONCEPCIÓN;10913;"CENTRO ESCOLAR ""CASERIO LA ESPERANZA, CANTON POTRERO SULA""";PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;10915;"CENTRO ESCOLAR ""BARRIO EL CENTRO""";PÚBLICO;Urbana;23
CHALATENANGO;416;NUEVA CONCEPCIÓN;10916;"CENTRO ESCOLAR ""MIGUEL ELÍAS GUILLÉN""";PÚBLICO;Urbana;24
CHALATENANGO;416;NUEVA CONCEPCIÓN;10917;"CENTRO ESCOLAR ""CANTON LOS CHILAMATES""";PÚBLICO;Rural;8
CHALATENANGO;416;NUEVA CONCEPCIÓN;10918;"COMPLEJO EDUCATIVO ""EBEN EZER, CANTON POTRERO SULA""";PÚBLICO;Rural;9
CHALATENANGO;416;NUEVA CONCEPCIÓN;10919;"CENTRO ESCOLAR ""CANTON  LAGUNA SECA""";PÚBLICO;Rural;9
CHALATENANGO;416;NUEVA CONCEPCIÓN;10920;"CENTRO ESCOLAR ""CANTON SANTA ROSA""";PÚBLICO;Rural;9
CHALATENANGO;416;NUEVA CONCEPCIÓN;10921;"CENTRO ESCOLAR ""CANTON POTENCIANA""";PÚBLICO;Rural;6
CHALATENANGO;416;NUEVA CONCEPCIÓN;10922;"CENTRO ESCOLAR ""CASERIO LOS SITIOS, CANTON POTRERO SULA""";PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;10923;"CENTRO ESCOLAR ""CASERIO CONACASTILLO, CANTON EL ROSARIO""";PÚBLICO;Rural;4
CHALATENANGO;416;NUEVA CONCEPCIÓN;10924;"CENTRO ESCOLAR ""CASERIO LAS TRANCAS, CANTON SANTA ROSA""";PÚBLICO;Rural;10
CHALATENANGO;416;NUEVA CONCEPCIÓN;10925;"CENTRO ESCOLAR ""CASERÍO  ARRACAOS""";PÚBLICO;Rural;17
CHALATENANGO;416;NUEVA CONCEPCIÓN;10926;"CENTRO ESCOLAR ""CANTON SUNAPA""";PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;11055;INSTITUTO NACIONAL DE ARRACAOS;PÚBLICO;Rural;10
CHALATENANGO;416;NUEVA CONCEPCIÓN;60226;CENTRO ESCOLAR CASERÍO LA TORERONA, CANTÓN LAGUNA SECA;PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;60344;"CENTRO ESCOLAR ""MARÍA PILAR DIEZ ULZURRUM ROMEO""";PÚBLICO;Rural;5
CHALATENANGO;416;NUEVA CONCEPCIÓN;66087;CENTRO ESCOLAR CANTÓN SANTA RITA CIMARRON;PÚBLICO;Rural;3
CHALATENANGO;416;NUEVA CONCEPCIÓN;66088;CENTRO ESCOLAR CASERÍO EL AGUACATILLO, CANTÓN SANTA RITA CIMARRÓN;PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;66089;CENTRO ESCOLAR CASERIO EL EMBARCAJE, CANTON LOS CHILAMATES;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66090;CENTRO ESCOLAR CASERÍO RANCHO LUNA, CANTÓN LOS CHILAMATES;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66091;CENTRO ESCOLAR CASERÍO CHICUMA, CANTÓN EL GAVILÁN;PÚBLICO;Rural;4
CHALATENANGO;416;NUEVA CONCEPCIÓN;66093;CENTRO ESCOLAR CASERÍO EL ASTILLERO, CANTÓN EL GAVILÁN;PÚBLICO;Rural;6
CHALATENANGO;416;NUEVA CONCEPCIÓN;66094;CENTRO ESCOLAR CASERÍO EL PATERNO, CANTÓN LAGUNA SECA;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66095;"CENTRO ESCOLAR CASERÍO EL SAUCE, CANTÓN LAGUNA SECA""";PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;66096;CENTRO ESCOLAR CANTÓN LAS TABLAS;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66097;CENTRO ESCOLAR CASERÍO EL CARAO, CANTÓN POTENCIANA;PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;66098;CENTRO ESCOLAR CASERÍO EL MAGUEY, CANTÓN POTENCIANA;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66099;CENTRO ESCOLAR CASERÍO SAN JOSE CHILIN, CANTÓN POTRERO SULA;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66100;CENTRO ESCOLAR CASERÍO LA CEBADIA, CANTÓN POTRERO SULA;PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;66101;CENTRO ESCOLAR CASERÍO LAS CAÑAS, CANTÓN POTRERO SULA;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66102;CENTRO ESCOLAR CASERÍO ZAMORA,  CANTÓN POTRERO SULA;PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;66103;CENTRO ESCOLAR CASERÍO LA LOMITA, CANTÓN SANTA ROSA;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66104;CENTRO ESCOLAR CASERÍO LA LAGUNETA, CANTÓN SUNAPA;PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;66106;CENTRO ESCOLAR CASERÍO  BARRANCÓN, CANTÓN SUNAPA;PÚBLICO;Rural;2
CHALATENANGO;416;NUEVA CONCEPCIÓN;66107;CENTRO ESCOLAR CASERIO  LOS PLANES, CANTON EL ZAPOTE;PÚBLICO;Rural;1
CHALATENANGO;416;NUEVA CONCEPCIÓN;66108;CENTRO ESCOLAR CANTÓN PAÑANALAPA;PÚBLICO;Rural;8
CHALATENANGO;416;NUEVA CONCEPCIÓN;86502;CENTRO ESCOLAR CASERÍO EL CACAO, CANTÓN SUNAPA;PÚBLICO;Rural;1
CHALATENANGO;417;NUEVA TRINIDAD;10927;"CENTRO ESCOLAR ""CANTON EL SITIO""";PÚBLICO;Rural;1
CHALATENANGO;417;NUEVA TRINIDAD;66110;CENTRO ESCOLAR CANTON HUIZUCAR;PÚBLICO;Rural;2
CHALATENANGO;417;NUEVA TRINIDAD;66111;CENTRO ESCOLAR CASERIO LOS NAVARRETE, CANTON JAGUATAYA;PÚBLICO;Rural;1
CHALATENANGO;417;NUEVA TRINIDAD;66112;CENTRO ESCOLAR CASERÍO SANTA LUCÍA, CANTÓN JAGUATAYA;PÚBLICO;Rural;1
CHALATENANGO;417;NUEVA TRINIDAD;66113;CENTRO ESCOLAR CANTON MANAQUIL;PÚBLICO;Rural;2
CHALATENANGO;417;NUEVA TRINIDAD;86223;COMPLEJO EDUCATIVO  NUEVA TRINIDAD;PÚBLICO;Urbana;9
CHALATENANGO;417;NUEVA TRINIDAD;86224;CENTRO ESCOLAR CASERÍO LOS POZOS, CANTÓN JAGUATAYA;PÚBLICO;Rural;5
CHALATENANGO;417;NUEVA TRINIDAD;86225;CENTRO ESCOLAR CANTÓN CARASQUE;PÚBLICO;Rural;4
CHALATENANGO;417;NUEVA TRINIDAD;86226;CENTRO ESCOLAR CASERÍO EL BAJIO, CANTÓN CARASQUE;PÚBLICO;Rural;3
CHALATENANGO;418;OJOS DE AGUA;10928;"COMPLEJO EDUCATIVO  ""OJOS DE AGUA""";PÚBLICO;Urbana;10
CHALATENANGO;418;OJOS DE AGUA;10929;"CENTRO ESCOLAR ""CANTON EL ZAPOTAL""";PÚBLICO;Rural;6
CHALATENANGO;418;OJOS DE AGUA;10930;"CENTRO ESCOLAR ""CANTON EL PORTILLO""";PÚBLICO;Rural;3
CHALATENANGO;418;OJOS DE AGUA;66114;CENTRO ESCOLAR CANTÓN EL COYOLAR;PÚBLICO;Rural;1
CHALATENANGO;418;OJOS DE AGUA;66115;CENTRO ESCOLAR CANTON LOS SITIOS;PÚBLICO;Rural;2
CHALATENANGO;418;OJOS DE AGUA;66147;CENTRO ESCOLAR CASERÍO EL TABLÓN, CANTÓN EL PORTILLO;PÚBLICO;Rural;2
CHALATENANGO;418;OJOS DE AGUA;66150;CENTRO ESCOLAR CANTÓN LA MONTAÑITA;PÚBLICO;Rural;2
CHALATENANGO;419;POTONICO;10931;"CENTRO ESCOLAR ""CANTON MONTE REDONDO""";PÚBLICO;Rural;3
CHALATENANGO;419;POTONICO;10932;"CENTRO ESCOLAR ""DE POTONICO""";PÚBLICO;Urbana;11
CHALATENANGO;419;POTONICO;14794;INSTITUTO NACIONAL DE POTONICO;PÚBLICO;Urbana;4
CHALATENANGO;419;POTONICO;66148;CENTRO ESCOLAR CANTÓN EL ALTO;PÚBLICO;Rural;1
CHALATENANGO;420;SAN ANTONIO DE LA CRUZ;10934;"CENTRO ESCOLAR ""CASERIO EL TAMARINDO, CANTON SAN BENITO""";PÚBLICO;Rural;11
CHALATENANGO;420;SAN ANTONIO DE LA CRUZ;14849;CENTRO ESCOLAR DE SAN ANTONIO DE LA CRUZ;PÚBLICO;Urbana;1
CHALATENANGO;420;SAN ANTONIO DE LA CRUZ;66116;CENTRO ESCOLAR CASERÍO EL ZACATE, CANTÓN COPALIO;PÚBLICO;Rural;2
CHALATENANGO;420;SAN ANTONIO DE LA CRUZ;66117;CENTRO ESCOLAR CASERÍO LOS RAMÍREZ, CANTÓN EL ZAPOTE;PÚBLICO;Rural;1
CHALATENANGO;420;SAN ANTONIO DE LA CRUZ;66118;COMPLEJO EDUCATIVO  CANTÓN SAN BENITO;PÚBLICO;Rural;15
CHALATENANGO;420;SAN ANTONIO DE LA CRUZ;66120;CENTRO ESCOLAR CASERÍO LOS MORALES, CANTÓN SANTA ANA;PÚBLICO;Rural;7
CHALATENANGO;420;SAN ANTONIO DE LA CRUZ;86323;CENTRO ESCOLAR CASERÍO VAINILLAS, CANTÓN COPALIO;PÚBLICO;Rural;1
CHALATENANGO;420;SAN ANTONIO DE LA CRUZ;86501;CENTRO ESCOLAR CASERÍO EL TABANCO, CANTÓN EL ZAPOTE;PÚBLICO;Rural;1
CHALATENANGO;421;SAN ANTONIO DE LOS RANCHOS;14874;"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""";PÚBLICO;Urbana;4
CHALATENANGO;421;SAN ANTONIO DE LOS RANCHOS;86249;"CENTRO ESCOLAR  ""SAN ANTONIO LOS RANCHOS""";PÚBLICO;Urbana;12
CHALATENANGO;422;SAN FERNANDO;10206;INSTITUTO NACIONAL DE SAN FERNANDO;PÚBLICO;Urbana;4
CHALATENANGO;422;SAN FERNANDO;10935;"CENTRO ESCOLAR ""SAN FERNANDO""";PÚBLICO;Urbana;6
CHALATENANGO;422;SAN FERNANDO;11526;CENTRO ESCOLAR BARRIO NUEVO;PÚBLICO;Rural;2
CHALATENANGO;422;SAN FERNANDO;66121;COMPLEJO EDUCATIVO CANTÓN SAN JUAN DE LA CRUZ;PÚBLICO;Rural;7
CHALATENANGO;422;SAN FERNANDO;66122;CENTRO ESCOLAR CASERÍO EL JOCOTE, CANTÓN SAN JUAN DE LA CRUZ;PÚBLICO;Rural;1
CHALATENANGO;422;SAN FERNANDO;66123;CENTRO ESCOLAR CANTON VALLE DE JESUS;PÚBLICO;Rural;6
CHALATENANGO;422;SAN FERNANDO;66124;CENTRO ESCOLAR CANTON  LOS LLANITOS;PÚBLICO;Rural;2
